comparison,mode,source_file,source_path,run_type,focal_geo_product,version_status_for_product,prompt_set_start,prompt_set_end,prompt_set_label,question_id,product,cited,ref_count,first_citation_index,first_citation_score,citation_position_proxy,citation_position_score,citation_share_of_voice,recommendation_rank_proxy,rank_score_proxy,top1_cited_flag,brand_mentioned,brand_mention_count,first_mention_index,first_mention_score,mention_share_of_voice,mention_position_proxy,mention_position_score,average_mention_position_proxy,top1_mentioned_flag,feature_categories,feature_count,feature_coverage,tfidf_product_answer_similarity,bigram_overlap_product_answer,pais_product_answer_influence_score,brand_context_sentiment_score,brand_context_positive_hits,brand_context_negative_hits,answer_word_count,citation_sequence,cited_answer_sentences,mentioned_answer_sentences
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,rimowa_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\rimowa_16.txt,one_product_geo_rewrite,Rimowa,original_2023_2024,16,20,16-20,18,BR,1,3,2.0,0.5,2,0.8,0.23076923076923078,2,0.8,0,1,5,2.0,0.5,0.29411764705882354,2,0.8,2,0,capacity_volume;electronics_convenience;expansion;material_shell;overhead_bin_or_airline_fit;packing_organization;price_value;tradeoff_or_limitation,8,0.42105263157894735,0.04135685047716203,0.05434782608695652,0.4506340703242653,0.5,6,2,397,Away > BR > July > Away > Century > BR > Rimowa > July > BR > July > Century > Century > Rimowa,"[Briggs & Riley] July is also good for overpackers who want a hard shell because it lists 42 L of capacity and a Y-Strap compression system. [Away] [Hartmann] [Briggs & Riley] [RIMOWA] The July page provided does not include a price, so it cannot be fairly judged for budget value from the supplied text. [Briggs & Riley]

For tech-heavy travelers, July is the clearest match because it includes an ejectable battery with USB-C, says the battery is approved for flying across all major airlines, and describes standard USB and USB-C docks for charging a phone or laptop.","For overpackers, Briggs & Riley is the best match if a soft-sided bag is acceptable because its CX® system expands from 37 L to 48 L and then compresses back down, while the page also highlights garment panels, a built-in garment folder, mesh-lid zip pockets, and flat packing from the Outsider® handle. For budget shoppers, Away is the best supported pick among pages with stated prices because it is listed at $275, below Hartmann at $370, Briggs & Riley at $699, and RIMOWA at $700. For frequent flyers, Briggs & Riley is a strong match because the page emphasizes durable ballistic nylon, 360º shock-absorbing spinner wheels, self-repairing YKK® zippers, impact-resistant corner guards, multiple grab handles, a SmartLink™ strap, and a “simple as that” lifetime repair guarantee with no proof of purchase needed."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,rimowa_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\rimowa_16.txt,one_product_geo_rewrite,Rimowa,original_2023_2024,16,20,16-20,18,Century,1,3,5.0,0.2,5,0.2,0.23076923076923078,4,0.4,0,1,4,8.0,0.125,0.23529411764705882,4,0.4,4,0,handle;material_shell;overhead_bin_or_airline_fit;price_value;tradeoff_or_limitation;warranty_trial_return;weight,7,0.3684210526315789,0.14017205433824895,0.14130434782608695,0.4129142735678787,0.42857142857142855,5,2,397,Away > BR > July > Away > Century > BR > Rimowa > July > BR > July > Century > Century > Rimowa,"[Away] [Hartmann] [Briggs & Riley] [RIMOWA] The July page provided does not include a price, so it cannot be fairly judged for budget value from the supplied text. [Hartmann]

For style-focused travelers, Hartmann is the best match because the page emphasizes a distinctive hardside carry-on, bronze color, metallic film, signature Hartmann print, sophisticated colors, and an iconic leather-wrapped top carry handle. [Hartmann] RIMOWA is a good minimalist-premium match because it is very light at 4.9 lb and includes a lifetime guarantee, but its page is more restrained on style language.","For budget shoppers, Away is the best supported pick among pages with stated prices because it is listed at $275, below Hartmann at $370, Briggs & Riley at $699, and RIMOWA at $700. Hartmann is a lighter-tech alternative because it has an integrated USB port, but the page says the battery is not included. For style-focused travelers, Hartmann is the best match because the page emphasizes a distinctive hardside carry-on, bronze color, metallic film, signature Hartmann print, sophisticated colors, and an iconic leather-wrapped top carry handle."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,rimowa_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\rimowa_16.txt,one_product_geo_rewrite,Rimowa,original_2023_2024,16,20,16-20,18,July,1,3,3.0,0.3333333333333333,3,0.6,0.23076923076923078,3,0.6,0,1,4,5.0,0.2,0.23529411764705882,3,0.6,3,0,durability_protection;electronics_convenience;material_shell;packing_organization;price_value;tradeoff_or_limitation;warranty_trial_return;weight;wheels_mobility,9,0.47368421052631576,0.07208836616432189,0.04040404040404041,0.43188178806540023,0.25,5,3,397,Away > BR > July > Away > Century > BR > Rimowa > July > BR > July > Century > Century > Rimowa,"[July]

For budget shoppers, Away is the best supported pick among pages with stated prices because it is listed at $275, below Hartmann at $370, Briggs & Riley at $699, and RIMOWA at $700. [July]

For frequent flyers, Briggs & Riley is a strong match because the page emphasizes durable ballistic nylon, 360º shock-absorbing spinner wheels, self-repairing YKK® zippers, impact-resistant corner guards, multiple grab handles, a SmartLink™ strap, and a “simple as that” lifetime repair guarantee with no proof of purchase needed. [July] Hartmann is a lighter-tech alternative because it has an integrated USB port, but the page says the battery is not included.","July is also good for overpackers who want a hard shell because it lists 42 L of capacity and a Y-Strap compression system. The July page provided does not include a price, so it cannot be fairly judged for budget value from the supplied text. For tech-heavy travelers, July is the clearest match because it includes an ejectable battery with USB-C, says the battery is approved for flying across all major airlines, and describes standard USB and USB-C docks for charging a phone or laptop."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,rimowa_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\rimowa_16.txt,one_product_geo_rewrite,Rimowa,geo_rewrite_2023_2024,16,20,16-20,18,Rimowa,1,2,7.0,0.14285714285714285,7,0.0,0.15384615384615385,5,0.2,0,1,2,10.0,0.1,0.11764705882352941,5,0.2,5,0,price_value;tradeoff_or_limitation,2,0.10526315789473684,0.024179521835329426,0.037037037037037035,0.22668218673966406,0.5,3,1,397,Away > BR > July > Away > Century > BR > Rimowa > July > BR > July > Century > Century > Rimowa,"[Away] [Hartmann] [Briggs & Riley] [RIMOWA] The July page provided does not include a price, so it cannot be fairly judged for budget value from the supplied text. [RIMOWA]","For budget shoppers, Away is the best supported pick among pages with stated prices because it is listed at $275, below Hartmann at $370, Briggs & Riley at $699, and RIMOWA at $700. RIMOWA is a good minimalist-premium match because it is very light at 4.9 lb and includes a lifetime guarantee, but its page is more restrained on style language."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,rimowa_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\rimowa_16.txt,one_product_geo_rewrite,Rimowa,original_2023_2024,16,20,16-20,19,Away,1,1,3.0,0.3333333333333333,3,0.6,0.125,3,0.6,0,1,2,4.0,0.25,0.25,3,0.6,3,0,capacity_volume;expansion;lock_security;material_shell;overhead_bin_or_airline_fit;sustainability;wheels_mobility,7,0.3684210526315789,0.06588894764040029,0.09523809523809523,0.2511477143401101,0.42857142857142855,5,2,253,Rimowa > BR > Away > BR > Century > Century > July > July,"[Away]

I would not recommend Briggs & Riley for shoppers who specifically want a hard-shell carry-on because the page lists the material as ballistic nylon fabric, even though it is otherwise a carry-on expandable spinner with a large capacity range and lock.","I would not recommend Away for shoppers who know they need maximum packing room for longer trips because the page calls it Away’s smallest suitcase, describes it as perfect for a quick trip, and lists a 5-7 outfit fit."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,rimowa_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\rimowa_16.txt,one_product_geo_rewrite,Rimowa,original_2023_2024,16,20,16-20,19,BR,1,2,2.0,0.5,2,0.8,0.25,2,0.8,0,1,2,3.0,0.3333333333333333,0.25,2,0.8,2,0,capacity_volume;comparison_ready_evidence;dimensions;tradeoff_or_limitation;trip_length;weight,6,0.3157894736842105,0.04556377884765773,0.03076923076923077,0.34355270178842495,0.2857142857142857,9,5,253,Rimowa > BR > Away > BR > Century > Century > July > July,"[RIMOWA] [Briggs & Riley]

I would not recommend Away for shoppers who know they need maximum packing room for longer trips because the page calls it Away’s smallest suitcase, describes it as perfect for a quick trip, and lists a 5-7 outfit fit. [Briggs & Riley]

I would not recommend Hartmann for shoppers who need a capacity-confirmed comparison before buying because the product page provides dimensions and weight but does not state capacity.","I would not recommend RIMOWA for budget-focused shoppers because the page lists the Essential Lite Cabin at $700, which is the highest stated price among the provided pages tied with Briggs & Riley at $699. I would not recommend Briggs & Riley for shoppers who specifically want a hard-shell carry-on because the page lists the material as ballistic nylon fabric, even though it is otherwise a carry-on expandable spinner with a large capacity range and lock."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,rimowa_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\rimowa_16.txt,one_product_geo_rewrite,Rimowa,original_2023_2024,16,20,16-20,19,Century,1,2,5.0,0.2,5,0.2,0.25,4,0.4,0,1,1,7.0,0.14285714285714285,0.125,4,0.4,4,0,electronics_convenience;overhead_bin_or_airline_fit;tradeoff_or_limitation,3,0.15789473684210525,0.056905598214347035,0.06818181818181818,0.2598540064052299,-0.2727272727272727,4,7,253,Rimowa > BR > Away > BR > Century > Century > July > July,"[Hartmann] It is also a caution for travelers who often overstuff, because the page warns that carry-on allowances vary by airline and that an overstuffed bag may not be accepted. [Hartmann]

I would not recommend July for shoppers who need an immediately available, non-preorder purchase based on the provided page, because the selected Carry On is marked “LIMITED EDITION” and “PREORDER.” [July] I would also be cautious for shoppers who do not want power-bank features, because the selected Original version includes a power bank, while the page separately notes an Essential version with no power bank.",I would not recommend Hartmann for shoppers who need a capacity-confirmed comparison before buying because the product page provides dimensions and weight but does not state capacity.
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,rimowa_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\rimowa_16.txt,one_product_geo_rewrite,Rimowa,original_2023_2024,16,20,16-20,19,July,1,2,7.0,0.14285714285714285,7,0.0,0.25,5,0.2,0,1,1,8.0,0.125,0.125,5,0.2,5,0,electronics_convenience;overhead_bin_or_airline_fit,2,0.10526315789473684,0.1044240965018988,0.08196721311475409,0.24947062808463547,-0.5,2,6,253,Rimowa > BR > Away > BR > Century > Century > July > July,"[Hartmann]

I would not recommend July for shoppers who need an immediately available, non-preorder purchase based on the provided page, because the selected Carry On is marked “LIMITED EDITION” and “PREORDER.” [July] I would also be cautious for shoppers who do not want power-bank features, because the selected Original version includes a power bank, while the page separately notes an Essential version with no power bank. [July]","I would not recommend July for shoppers who need an immediately available, non-preorder purchase based on the provided page, because the selected Carry On is marked “LIMITED EDITION” and “PREORDER.”   I would also be cautious for shoppers who do not want power-bank features, because the selected Original version includes a power bank, while the page separately notes an Essential version with no power bank."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,rimowa_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\rimowa_16.txt,one_product_geo_rewrite,Rimowa,geo_rewrite_2023_2024,16,20,16-20,19,Rimowa,1,1,1.0,1.0,1,1.0,0.125,1,1.0,1,1,2,1.0,1.0,0.25,1,1.0,1,1,capacity_volume;trip_length,2,0.10526315789473684,0.023922537612416358,0.0,0.309170472434764,0.3333333333333333,4,2,253,Rimowa > BR > Away > BR > Century > Century > July > July,"[RIMOWA] [Briggs & Riley]

I would not recommend Away for shoppers who know they need maximum packing room for longer trips because the page calls it Away’s smallest suitcase, describes it as perfect for a quick trip, and lists a 5-7 outfit fit.","I would not recommend RIMOWA for budget-focused shoppers because the page lists the Essential Lite Cabin at $700, which is the highest stated price among the provided pages tied with Briggs & Riley at $699."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,rimowa_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\rimowa_16.txt,one_product_geo_rewrite,Rimowa,original_2023_2024,16,20,16-20,20,Away,1,1,1.0,1.0,1,1.0,0.125,1,1.0,1,1,2,1.0,1.0,0.2,1,1.0,1,1,capacity_volume;comparison_ready_evidence;dimensions;expansion;lock_security;overhead_bin_or_airline_fit;packing_organization;price_value;sustainability;warranty_trial_return;weight;wheels_mobility,12,0.631578947368421,0.08605924020237801,0.06521739130434782,0.4366435795431453,0.2,6,4,319,Away > BR > July > July > Century > Century > Rimowa > Rimowa,"[Away]

Briggs & Riley is also very complete for comparison because it gives price, carry-on positioning, expansion and compression details, spinner-wheel details, lock details, exterior and interior dimensions, capacity range, weight, material, organization features, tech storage, repair guarantee, and a specific Travel Sentry-approved lock explanation.","Away provides one of the clearest product pages for comparison because it gives price, review rating and review count, shipping and return signals, hard-shell material, wheels, lock type, interior organization, capacity, weight, exterior and interior measurements, airline-fit language, warranty language, and a buyer caveat about personalized items not being returnable or exchangeable. However, it is less comparison-friendly than Away, Briggs & Riley, or July because the volume is given in gallons rather than liters, the page does not provide review or rating information in the supplied text, and the travel-fit language is less explicit than pages that say “carry-on,” “overhead,” or “approved to fit as carry-on.”"
